Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Neurosciences,Clinical Neuroscience,Alzheimer Disease and Associated Disorders,https://journals.lww.com/alzheimerjournal/pages/default.aspx,For-profit,Wolters Kluwer (Lippincott),,,Netherlands / USA,Hybrid,3122,,Yes,No,No,0.485,Q2 (Clinical Psychology),116,No,0893-0341,,0893-0341
Neurosciences,Clinical Neuroscience,Alzheimer's and Dementia,https://alz-journals.onlinelibrary.wiley.com/journal/15525279,For-profit Society-Run,John Wiley & Sons,Alzheimer's Association,Society/Association,USA,Hybrid,3394,,Yes,No,Yes,4.53,Q1 (Cellular and Molecular Neuroscience; Developmental Neuroscience; Epidemiology; Geriatrics and Gerontology; Health Policy; Neurology; Psychiatry and Mental Health),194,No,1552-5279,1552-5260,1552-5260
Neurosciences,Clinical Neuroscience,Alzheimer's Research and Therapy,https://alzres.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),Alzheimer's Disease International,,UK,OA,3681,,Yes,Yes,Yes,2.479,Q1 (Cognitive Neuroscience; Neurology),123,No,1758-9193,,1758-9193
Neurosciences,Clinical Neuroscience,American Journal of Alzheimer's Disease and Other Dementias,https://journals.sagepub.com/home/ajae,For-profit,Sage Publishing,,,USA,OA,1302,,Yes,Yes,No,1.002,Q1 (Clinical Psychology),79,No,1938-2731,1533-3175,1533-3175
Neurosciences,Sensory Neuroscience,American Journal of Audiology,https://pubs.asha.org/journal/aja,Non-profit,American Speech-Language-Hearing Association (ASHA),,,USA,Hybrid,1812,,Yes,No,No,0.633,Q2 (Speech and Hearing),59,No,1558-9137,1059-0889,1059-0889
Neurosciences,Clinical Neuroscience,American Journal of Psychiatry,https://psychiatryonline.org/journal/ajp,Non-profit,American Psychiatric Association,American Psychiatric Association,Society/Association,USA,Hybrid,2812,,Yes,No,No,4.082,Q1 (Psychiatry and Mental Health),418,No,1535-7228,0002-953X,0002-953X
Neurosciences,Cognitive Neuroscience,American Journal of Speech and Language Pathology,https://pubs.asha.org/journal/ajslp,Non-profit,American Speech-Language-Hearing Association (ASHA),American Speech-Language-Hearing Association (ASHA),Society/Association,USA,Hybrid,1857,,Yes,No,Yes,0.854,Q1 (Linguistics and Language; Otorhinolaryngology; Speech and Hearing),98,No,1558-9110,1058-0360,1058-0360
Neurosciences,Clinical Neuroscience,Amyloid,https://www.tandfonline.com/journals/iamy20,For-profit Society-Run,Taylor & Francis Group,International Society of Amyloidosis,Society/Association,UK,Hybrid,3493,Amyloid : the international journal of experimental and clinical investigation : the official journal of the International Society of Amyloidosis,Yes,No,No,2.194,Q1 (Internal Medicine; Medicine),82,No,1744-2818,1350-6129,1350-6129
Neurosciences,Clinical Neuroscience,Amyotrophic Lateral Sclerosis and Frontotemporal Degeneration,https://www.tandfonline.com/journals/iafd20,For-profit Society-Run,Taylor & Francis Group,World Federation of Neurology Research Group,,UK,Hybrid,2077,,Yes,No,No,0.99,Q1 (Medicine),93,No,2167-9223,2167-8421,2167-8421
Neurosciences,Cognitive Neuroscience,Animal Cognition,https://link.springer.com/journal/10071,For-profit,Springer Nature,,,Germany,OA,3166,,Yes,Yes,Yes,0.634,"Q2 (Ecology, Evolution, Behavior and Systematics; Experimental and Cognitive Psychology)",100,No,1435-9456,1435-9448,1435-9448
Neurosciences,Clinical Neuroscience,Annales Médico-Psychologiques,https://www.em-consulte.com/revue/AMEPSY/presentation/annales-medico-psychologiques,For-profit Society-Run,Elsevier,Société médico-psychologique,Society/Association,Netherlands,Hybrid,2300,,Yes,No,No,0.2,Q2 (Arts and Humanities),28,No,1769-6631,0003-4487,0003-4487
Neurosciences,Clinical Neuroscience,Annals of Clinical and Translational Neurology,https://onlinelibrary.wiley.com/journal/23289503,For-profit Society-Run,John Wiley & Sons,American Neurological Association,Society/Association,USA,OA,3357,,Yes,Yes,Yes,1.645,Q1 (Neurology; Neuroscience),84,No,2328-9503,2328-9503,2328-9503
Neurosciences,Clinical Neuroscience,Annals of General Psychiatry,https://annals-general-psychiatry.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),International Society of Neurobiology and Psychopharmacology http://www.psychiatry.gr/,Society/Association,UK,OA,2693,,Yes,Yes,Yes,1.482,Q1 (Psychiatry and Mental Health),67,No,1744-859X,,1744-859X
Neurosciences,Clinical Neuroscience,Annals of Neurology,https://onlinelibrary.wiley.com/journal/15318249,For-profit Society-Run,John Wiley & Sons,American Neurological Association and the Child Neurology Society,Society/Association,USA,Hybrid,3050,,Yes,No,Yes,3.247,Q1 (Neurology),350,No,1531-8249,0364-5134,0364-5134
Neurosciences,Generalist,Annals of Neurosciences,https://journals.sagepub.com/home/aona,For-profit Society-Run,Sage Publishing,Indian Academy of Neuro-sciences,University/Government,USA,OA,,,Yes,Yes,No,0.532,Q3 (Neuroscience),35,No,0976-3260,0972-7531,0972-7531
Neurosciences,Clinical Neuroscience,Annual Review of Clinical Psychology,https://www.annualreviews.org/content/journals/clinpsy,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,,,,Yes,No,No,6.482,Q1 (Clinical Psychology; Medicine; Psychiatry and Mental Health),166,No,1548-5951,1548-5943,1548-5943
Neurosciences,Developmental Neuroscience,Annual Review of Developmental Psychology,https://www.annualreviews.org/content/journals/devpsych,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,Subscription,,,No,No,No,,,,No,2640-7922,2640-7922,2640-7922
Neurosciences,Cognitive Neuroscience,Annual Review of Linguistics,https://www.annualreviews.org/content/journals/linguistics,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,Subscription,,,Yes,No,No,1.824,Q1 (Linguistics and Language),42,No,2333-9691,2333-9683,2333-9683
Neurosciences,Generalist,Annual Review of Neuroscience,https://www.annualreviews.org/content/journals/neuro,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,Subscription,,,Yes,No,No,7.549,Q1 (Neuroscience),278,No,1545-4126,0147-006X,0147-006X
Neurosciences,Cognitive Neuroscience,Annual Review of Psychology,https://www.annualreviews.org/content/journals/psych,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,Subscription,,,Yes,No,No,12.936,Q1 (Psychology),315,No,1545-2085,0066-4308,0066-4308
Neurosciences,Sensory Neuroscience,Annual Review of Vision Science,https://www.annualreviews.org/content/journals/vision,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,Subscription,,,Yes,No,No,2.223,Q1 (Medicine; Neurology; Ophthalmology),54,No,2374-4650,2374-4642,2374-4642
Neurosciences,Clinical Neuroscience,Aphasiology,https://www.tandfonline.com/journals/paph20,For-profit,Taylor & Francis Group,,,UK,Hybrid,1346,,Yes,No,No,0.706,Q1 (Linguistics and Language; LPN and LVN; Otorhinolaryngology),88,No,1464-5041,0268-7038,0268-7038
Neurosciences,Cognitive Neuroscience,Applied Neuropsychology: Adult,https://www.tandfonline.com/journals/hapn21,For-profit,Taylor & Francis Group,,,UK,Hybrid,,,Yes,No,No,0.541,Q3 (Developmental and Educational Psychology; Neuropsychology and Physiological Psychology),61,No,2327-9109,2327-9095,2327-9095
Neurosciences,Developmental Neuroscience,Applied Neuropsychology: Child,https://www.tandfonline.com/journals/hapc20,For-profit,Taylor & Francis Group,,,UK,Hybrid,,,Yes,No,No,0.516,Q3 (Developmental and Educational Psychology; Neuropsychology and Physiological Psychology),33,No,2162-2973,2162-2965,2162-2965
Neurosciences,Clinical Neuroscience,Asian Journal of Psychiatry,https://www.sciencedirect.com/journal/asian-journal-of-psychiatry,For-profit,Elsevier,,,Netherlands,Hybrid,2164,,Yes,No,No,1.265,Q1 (Medicine; Psychiatry and Mental Health; Psychology),78,No,1876-2026,1876-2018,1876-2018
Neurosciences,Molecular and Cellular Neuroscience,ASN Neuro,https://www.tandfonline.com/journals/tasn20,For-profit Society-Run,Taylor & Francis Group,American Society for Neurochemistry,Society/Association,UK,OA,1276,,Yes,Yes,Yes,1.322,Q1 (Neurology; Neuroscience),62,No,1759-0914,1759-0914,1759-0914
Neurosciences,Generalist,"Attention, Perception, and Psychophysics",https://link.springer.com/journal/13414,For-profit,Springer Nature,,,Germany,Hybrid,2958,,Yes,No,Yes,0.92,Q1 (Linguistics and Language),145,No,1943-393X,1943-3921,1943-3921
Neurosciences,Clinical Neuroscience,Australasian Psychiatry,https://journals.sagepub.com/home/apya,For-profit Society-Run,Sage Publishing,The Royal Australasian and New Zealand College of Psychiatrists,,USA,Hybrid,3788,,Yes,No,No,0.53,Q3 (Psychiatry and Mental Health),52,No,1440-1665,1039-8562,1039-8562
Neurosciences,Clinical Neuroscience,Australian and New Zealand Journal of Psychiatry,https://journals.sagepub.com/home/anpa,For-profit Society-Run,Sage Publishing,The Royal Australasian and New Zealand College of Psychiatrists,,USA,Hybrid,367,,Yes,No,No,1.522,Q1 (Medicine; Psychiatry and Mental Health),146,No,1440-1614,0004-8674,0004-8674
Neurosciences,Clinical Neuroscience,Autism,https://journals.sagepub.com/home/aut,For-profit Society-Run,Sage Publishing,National Autistic Society,Society/Association,USA,Hybrid,3546,,Yes,No,Yes,1.935,Q1 (Developmental and Educational Psychology),144,No,1461-7005,1362-3613,1362-3613
Neurosciences,Developmental Neuroscience,Autism and Developmental Language Impairments,https://journals.sagepub.com/home/dlia,For-profit,Sage Publishing,,,USA,OA,737,,Yes,Yes,Yes,0.927,Q2 (Clinical Psychology; Developmental and Educational Psychology; Psychiatry and Mental Health),27,No,2396-9415,2396-9415,2396-9415
Neurosciences,Clinical Neuroscience,Autism Research,https://onlinelibrary.wiley.com/journal/19393806,For-profit Society-Run,John Wiley & Sons,International Society for Autism Research,Society/Association,USA,Hybrid,2651,,Yes,No,No,1.643,Q1 (Genetics; Neurology; Neuroscience),111,No,1939-3806,1939-3792,1939-3806
Neurosciences,Neurophysiology,Autonomic Neuroscience,https://www.sciencedirect.com/journal/autonomic-neuroscience,For-profit Society-Run,Elsevier,The International Society for Autonomic Neuroscience,Society/Association,Netherlands,Hybrid,2656,Autonomic Neuroscience: Basic and Clinical,With alternative journal name,No,No,1.077,Q1 (Neurology),100,No,1872-7484,1566-0702,1566-0702
Neurosciences,Behavioral Neuroscience,Behavioral and Brain Functions,https://behavioralandbrainfunctions.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2350,,Yes,Yes,Yes,0.983,Q1 (Medicine),79,No,1744-9081,,1744-9081
Neurosciences,Behavioral Neuroscience,Behavioral and Brain Sciences,https://www.cambridge.org/core/journals/behavioral-and-brain-sciences,University Press,Cambridge University Press (CUP),,,UK,Subscription,,,Yes,No,No,0.6,Q3 (Behavioral Neuroscience; Neuropsychology and Physiological Psychology; Physiology),189,No,1469-1825,0140-525X,0140-525X
Neurosciences,Behavioral Neuroscience,Behavioral Neuroscience,https://www.apa.org/pubs/journals/bne,Non-profit,American Psychological Association (APA),American Psychological Association,Society/Association,USA,Hybrid,3742,,Yes,No,No,0.798,Q2 (Behavioral Neuroscience),156,No,1939-0084,0735-7044,0735-7044
Neurosciences,Clinical Neuroscience,Behavioural and Cognitive Psychotherapy,https://www.cambridge.org/core/journals/behavioural-and-cognitive-psychotherapy,University Press Society-Run,Cambridge University Press (CUP),The British Association for Behavioural and Cognitive Psychotherapies,Society/Association,UK,Hybrid,2516,,Yes,No,No,0.914,Q1 (Medicine),85,No,1469-1833,1352-4658,1352-4658
Neurosciences,Behavioral Neuroscience,Behavioural Brain Research,https://www.sciencedirect.com/journal/behavioural-brain-research,For-profit,Elsevier,,,Netherlands,Hybrid,2605,,Yes,No,No,0.862,Q2 (Behavioral Neuroscience),206,No,1872-7549,0166-4328,0166-4328
Neurosciences,Behavioral Neuroscience,Behavioural Neurology,https://onlinelibrary.wiley.com/journal/3037,For-profit,John Wiley & Sons,,,UK,OA,1674,,Yes,Yes,No,0.84,Q2 (Medicine; Neurology; Neuropsychology and Physiological Psychology),66,No,1875-8584,0953-4180,0953-4180
Neurosciences,Behavioral Neuroscience,Behavioural Pharmacology,https://journals.lww.com/behaviouralpharm/pages/default.aspx,For-profit,Wolters Kluwer (Lippincott),,,Netherlands / USA,Hybrid,3199,,Yes,No,No,0.444,Q3 (Pharmacology; Psychiatry and Mental Health),92,No,1473-5849,0955-8810,0955-8810
Neurosciences,Clinical Neuroscience,Biological Psychiatry,https://www.biologicalpsychiatryjournal.com/,For-profit Society-Run,Elsevier,Society of Biological Psychiatry,Society/Association,Germany,Hybrid,2739,,Yes,No,Yes,3.611,Q1 (Biological Psychiatry),380,No,1873-2402,0006-3223,0006-3223
Neurosciences,Generalist,Biological Psychiatry: Cognitive Neuroscience and Neuroimaging,https://www.sciencedirect.com/journal/biological-psychiatry-cognitive-neuroscience-and-neuroimaging,For-profit Society-Run,Elsevier,Society of Biological Psychiatry,Society/Association,Netherlands,Hybrid,2696,,Yes,No,No,1.758,"Q1 (Biological Psychiatry; Cognitive Neuroscience; Neurology; Radiology, Nuclear Medicine and Imaging)",71,No,2451-9030,2451-9022,2451-9022
Neurosciences,Generalist,Biological Psychiatry: Global Open Science,https://www.sciencedirect.com/journal/biological-psychiatry-global-open-science,For-profit Society-Run,Elsevier,Society of Biological Psychiatry,Society/Association,USA,OA,2723,,Yes,Yes,Yes,1.628,Q1 (Psychiatry and Mental Health),22,No,2667-1743,2667-1743,2667-1743
Neurosciences,Clinical Neuroscience,Bipolar Disorders,https://onlinelibrary.wiley.com/journal/13995618,For-profit,John Wiley & Sons,,,USA,Hybrid,2120,,Yes,No,No,1.517,Q1 (Biological Psychiatry; Psychiatry and Mental Health),150,No,1399-5618,1398-5647,1398-5647
Neurosciences,Clinical Neuroscience,BJPsych Open,https://www.cambridge.org/core/journals/bjpsych-open,University Press Society-Run,Cambridge University Press (CUP),Royal College of Psychiatrists,,UK,OA,3354,British Journal of Psychiatry Open,Yes,Yes,With alternative journal name,1.265,Q1 (Psychiatry and Mental Health),56,No,2056-4724,,2056-4724
Neurosciences,Clinical Neuroscience,BMC Neurology,https://bmcneurol.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2967,,Yes,Yes,Yes,0.747,Q2 (Medicine; Neurology),106,No,1471-2377,,1471-2377
Neurosciences,Generalist,BMC Neuroscience,https://bmcneurosci.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2427,,Yes,Yes,Yes,0.865,Q2 (Neuroscience),122,No,1471-2202,,1471-2202
Neurosciences,Clinical Neuroscience,BMC Psychiatry,https://bmcpsychiatry.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2717,,Yes,Yes,Yes,1.423,Q1 (Psychiatry and Mental Health),164,No,1471-244X,,1471-244X
Neurosciences,Cognitive Neuroscience,BMC Psychology,https://bmcpsychology.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,1657,,Yes,Yes,Yes,1.127,Q1 (Medicine; Psychology),61,No,2050-7283,,2050-7283
Neurosciences,Clinical Neuroscience,BMJ Mental Health,https://mentalhealth.bmj.com/,Non-profit,BMJ Group,,,UK,OA,4040,,Yes,Yes,Yes,2.833,Q1 (Psychiatry and Mental Health),57,No,2755-9734,,2755-9734
Neurosciences,Clinical Neuroscience,Borderline Personality Disorder and Emotion Dysregulation,https://bpded.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),National Education Alliance for Personality Disorder,,UK,OA,2641,,Yes,Yes,Yes,0.989,Q1 (Clinical Psychology),40,No,2051-6673,,2051-6673
Neurosciences,Clinical Neuroscience,Brain,https://academic.oup.com/brain,University Press,Oxford University Press (OUP),,,UK,Hybrid,3404,,Yes,No,Yes,4.746,Q1 (Medicine; Neurology),406,No,1460-2156,0006-8950,0006-8950
Neurosciences,Behavioral Neuroscience,Brain and Behavior,https://onlinelibrary.wiley.com/journal/21579032,For-profit,John Wiley & Sons,,,USA,OA,3074,,Yes,Yes,Yes,0.882,Q2 (Behavioral Neuroscience),78,No,2162-3279,2162-3279,2162-3279
Neurosciences,Cognitive Neuroscience,Brain and Cognition,https://www.sciencedirect.com/journal/brain-and-cognition,For-profit,Elsevier,,,Netherlands,Hybrid,1676,,Yes,No,No,0.654,Q1 (Arts and Humanities),147,No,1090-2147,0278-2626,0278-2626
Neurosciences,Developmental Neuroscience,Brain and Development,https://www.sciencedirect.com/journal/brain-and-development,For-profit Society-Run,Elsevier,Japanese Society of Child Neurology,Society/Association,Netherlands,Hybrid,2525,,Yes,No,No,0.521,"Q2 (Pediatrics, Perinatology and Child Health)",102,No,1872-7131,0387-7604,0387-7604
Neurosciences,Developmental Neuroscience,Brain and Development Case Reports,https://www.sciencedirect.com/journal/brain-and-development-case-reports,For-profit Society-Run,Elsevier,Japanese Society of Child Neurology,Society/Association,Netherlands,OA,682,,No,No,No,,,,No,,2950-2217,2950-2217
Neurosciences,Generalist,Brain and Environment,https://www.sciencedirect.com/journal/brain-and-environment,For-profit,Elsevier,,,Netherlands,,,,No,No,No,,,,No,,3050-5917,3050-5917
Neurosciences,Cognitive Neuroscience,Brain and Language,https://www.sciencedirect.com/journal/brain-and-language,For-profit,Elsevier,,,Netherlands,Hybrid,2779,,Yes,No,No,0.841,Q1 (Linguistics and Language; Speech and Hearing),152,No,1090-2155,0093-934X,0093-934X
Neurosciences,Generalist,Brain and Neuroscience Advances,https://journals.sagepub.com/home/bnaa,For-profit Society-Run,Sage Publishing,British Neuroscience Association,Society/Association,USA,OA,820,,No,Yes,No,,,,No,2398-2128,,
Neurosciences,Generalist,Brain and Spine,https://www.sciencedirect.com/journal/brain-and-spine,For-profit Society-Run,Elsevier,Spine Society of Europe (EUROSPINE); European Association of Neurosurgical Societies (EANS),Society/Association,Netherlands,OA,1377,,Yes,Yes,Yes,0.709,Q3 (Biological Psychiatry; Neurology; Neuroscience),17,No,2772-5294,2772-5294,2772-5294
Neurosciences,Clinical Neuroscience,Brain Communications,https://academic.oup.com/braincomms,University Press,Oxford University Press (OUP),The Guarantors of Brain,,UK,OA,3348,,Yes,Yes,Yes,1.766,Q1 (Biological Psychiatry; Cellular and Molecular Neuroscience; Neurology; Psychiatry and Mental Health),52,No,2632-1297,,2632-1297
Neurosciences,Generalist,Brain Connectivity,https://home.liebertpub.com/publications/brain-connectivity/389/overview,For-profit,Sage Publishing (Mary Ann Liebert),,,USA,Hybrid,3361,,Yes,No,Yes,0.781,Q2 (Neuroscience),75,No,2158-0022,2158-0014,2158-0014
Neurosciences,Clinical Neuroscience,Brain Disorders,https://www.sciencedirect.com/journal/brain-disorders,For-profit,Elsevier,,,Netherlands,OA,1510,,Yes,Yes,No,0.37,Q3 (Neurology),14,No,2666-4593,,2666-4593
Neurosciences,Clinical Neuroscience,Brain Hemorrhages,https://www.sciencedirect.com/journal/brain-hemorrhages,For-profit Society-Run,Elsevier,International Hemorrhagic Stroke Association,Society/Association,Netherlands,OA,,,Yes,Yes,No,0.426,Q2 (Surgery),13,No,2589-238X,,2589-238X
Neurosciences,Generalist,Brain Imaging and Behavior,https://link.springer.com/journal/11682,For-profit,Springer Nature,,,Germany,Hybrid,2983,,Yes,No,No,0.962,"Q1 (Radiology, Nuclear Medicine and Imaging)",76,No,1931-7565,1931-7557,1931-7557
Neurosciences,Clinical Neuroscience,Brain Impairment,https://connectsci.au/ib,Non-profit,CSIRO Publishing,,,Australia,Hybrid,2500,,Yes,No,No,0.423,Q3 (Cognitive Neuroscience; Neurology; Neuropsychology and Physiological Psychology; Speech and Hearing),32,No,1839-5252,1443-9646,1839-5252
Neurosciences,Clinical Neuroscience,Brain Injury,https://www.tandfonline.com/journals/ibij20,For-profit Society-Run,Taylor & Francis Group,International Brain Injury Association (IBIA),Society/Association,UK,Hybrid,1744,,Yes,No,No,0.541,Q3 (Developmental and Educational Psychology; Neurology; Neuroscience),127,No,1362-301X,0269-9052,0269-9052
Neurosciences,Generalist,Brain Mechanisms,https://www.sciencedirect.com/journal/brain-mechanisms,For-profit,Elsevier,,,Netherlands,Hybrid,1874,Journal of Chemical Neuroanatomy,With alternative journal name,No,No,0.69,Q3 (Cellular and Molecular Neuroscience),93,No,1873-6300,0891-0618,0891-0618
Neurosciences,Clinical Neuroscience,Brain Network Disorders,https://www.sciencedirect.com/journal/brain-network-disorders,For-profit Society-Run,Elsevier,Chinese Medical Association,Society/Association,Netherlands / China,OA,1706,,No,Yes,No,,,,No,3050-6239,2097-4639,
Neurosciences,Molecular and Cellular Neuroscience,Brain Organoid and Systems Neuroscience Journal,https://www.sciencedirect.com/journal/brain-organoid-and-systems-neuroscience-journal,For-profit Society-Run,Elsevier,Mediterranean Neuroscience Society (MNS),Society/Association,Netherlands,OA,,,No,Yes,No,,,,No,2949-9216,,
Neurosciences,Clinical Neuroscience,Brain Pathology,https://onlinelibrary.wiley.com/journal/17503639,For-profit Society-Run,John Wiley & Sons,International Society of Neuropathology,Society/Association,UK,OA,4268,,Yes,Yes,Yes,1.955,Q1 (Neurology; Neuroscience; Pathology and Forensic Medicine),159,No,1750-3639,1015-6305,1015-6305
Neurosciences,Generalist,Brain Research,https://www.sciencedirect.com/journal/brain-research,For-profit,Elsevier,,,Netherlands,Hybrid,2000,,Yes,No,No,0.894,Q2 (Developmental Biology; Molecular Biology; Neurology; Neuroscience),268,No,1872-6240,0006-8993,0006-8993
Neurosciences,Generalist,Brain Research Bulletin,https://www.sciencedirect.com/journal/brain-research-bulletin,For-profit,Elsevier,,,USA,OA,1842,,Yes,Yes,Yes,1.245,Q1 (Neuroscience),154,No,1873-2747,0361-9230,0361-9230
Neurosciences,Generalist,Brain Science Advances,https://journals.sagepub.com/home/bsaa,For-profit/University Press,Sage Publishing,Tsinghua University Press,University/Government,USA / China,OA,0,,No,Yes,No,,,,No,2096-5958,,
Neurosciences,Developmental Neuroscience,Brain Science and Child Development,https://www.sciencedirect.com/journal/brain-science-and-child-development,For-profit,Elsevier,,,Netherlands,OA,,,No,No,No,,,,No,,3117-4388,3117-4388
Neurosciences,Neuromodulation,Brain Stimulation,https://www.sciencedirect.com/journal/brain-stimulation,For-profit,Elsevier,,,Netherlands,OA,3765,,Yes,Yes,Yes,2.609,Q1 (Biophysics; Neurology; Neuroscience),126,No,1876-4754,1935-861X,1876-4754
Neurosciences,Cognitive Neuroscience,Brain Structure and Function,https://link.springer.com/journal/429,For-profit,Springer Nature,,,Germany,Hybrid,3894,,Yes,No,Yes,1.314,Q1 (Anatomy; Histology; Neuroscience),125,No,1863-2661,1863-2653,1863-2653
