Journal's MAIN field,Field,Journal,Website,Publisher type,Publisher,Institution,Institution type,Country,Business model,APC Euros,Alternative journal name,Present in Scimago,Present in DOAJ,Present in openAPC,Scimago Rank,Scimago Quartile,H index,PCI partner,e-ISSN,p-ISSN,ISSN-L
Immunology,Allergy and Hypersensitivity,Allergologia et Immunopathologia,https://all-imm.com/index.php/aei/index,For-profit Society-Run,Codon Publications,"Sociedad Española de Inmunología Clínica, Alergología y Asma Pediátrica (SEICAP); Latin American Society of Immunodeficiencies (LASID)",Society/Association,Australia,OA,1221,,Yes,No,No,0.454,Q3 (Immunology; Immunology and Allergy; Medicine; Pulmonary and Respiratory Medicine),48,No,1578-1267,0301-0546,0301-0546
Immunology,Allergy and Hypersensitivity,Allergology International,https://www.sciencedirect.com/journal/allergology-international,For-profit Society-Run,Elsevier,Japanese Society of Allergology,Society/Association,Netherlands,OA,2080,,Yes,Yes,No,1.95,Q1 (Immunology and Allergy; Medicine),89,No,1440-1592,1323-8930,1323-8930
Immunology,Allergy and Hypersensitivity,Allergy,https://onlinelibrary.wiley.com/journal/13989995,For-profit,John Wiley & Sons,,,USA,Hybrid,4300,Allergy: European Journal of Allergy and Clinical Immunology,With alternative journal name,No,Yes,3.851,Q1 (Immunology; Immunology and Allergy),226,No,1398-9995,0105-4538,0105-4538
Immunology,Allergy and Hypersensitivity,Allergy Asthma and Immunology Research,https://e-aair.org/,Non-profit,"Korean Academy of Asthma, Allergy and Clinical Immunology; Korean Academy of Pediatric Allergy and Respiratory Disease",,,Republic of Korea (South Korea),OA,457,,Yes,No,Yes,1.237,Q1 (Pulmonary and Respiratory Medicine),71,No,2092-7363,2092-7355,2092-7355
Immunology,Allergy and Hypersensitivity,"Allergy, Asthma and Clinical Immunology",https://aacijournal.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),Canadian Society of Allergy and Clinical Immunology,Society/Association,UK,OA,2001,,Yes,Yes,Yes,0.74,Q2 (Pulmonary and Respiratory Medicine),61,No,1710-1492,1710-1484,1710-1484
Immunology,Epidemiology,American Journal of Epidemiology,https://academic.oup.com/aje/?login=false,University Press Society-Run,Oxford University Press (OUP),Johns Hopkins Bloomberg School of Public Health; Society for Epidemiologic Research,Society/Association,UK,Hybrid,4144,,Yes,No,Yes,1.955,Q1 (Epidemiology),306,No,1476-6256,0002-9262,0002-9262
Immunology,Epidemiology,American Journal of Infection Control,https://www.ajicjournal.org/,For-profit Society-Run,Elsevier,Association for Professionals in Infection Control and Epidemiology (APIC),Society/Association,Netherlands,Hybrid,1517,,Yes,No,No,0.795,"Q2 (Epidemiology; Health Policy; Infectious Diseases; Public Health, Environmental and Occupational Health)",137,No,1527-3296,0196-6553,0196-6553
Immunology,Reproductive Immunology,American Journal of Reproductive Immunology,https://onlinelibrary.wiley.com/journal/16000897,For-profit,John Wiley & Sons,,,USA,Hybrid,3212,,Yes,No,No,0.722,Q2 (Obstetrics and Gynecology; Reproductive Medicine),123,No,1600-0897,1046-7408,1046-7408
Immunology,Allergy and Hypersensitivity,American Journal of Rhinology and Allergy,https://journals.sagepub.com/home/ajr,For-profit,Sage Publishing,,,USA,,,,Yes,No,No,0.985,Q1 (Medicine; Otorhinolaryngology),96,No,1945-8932,1945-8924,1945-8932
Immunology,Transplant Immunology,American Journal of Transplantation,https://www.amjtransplant.org/,For-profit Society-Run,Elsevier,American Society of Transplantation; American Society of Transplant Surgeons,Society/Association,Netherlands,Hybrid,3418,,Yes,No,No,3.01,Q1 (Immunology and Allergy; Pharmacology; Transplantation),238,No,1600-6143,1600-6135,1600-6135
Immunology,Allergy and Hypersensitivity,"Annals of Allergy, Asthma and Immunology",https://www.annallergy.org/,For-profit Society-Run,Elsevier,"American College of Allergy, Asthma & Immunology",,Netherlands,Hybrid,2665,,Yes,No,No,1.191,Q1 (Pulmonary and Respiratory Medicine),137,No,1534-4436,1081-1206,1081-1206
Immunology,Immunopathology,Annals of Clinical Microbiology and Antimicrobials,https://ann-clinmicrob.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2856,,Yes,Yes,Yes,1.19,Q1 (Infectious Diseases; Medicine; Microbiology),80,No,1476-0711,,1476-0711
Immunology,Epidemiology,Annals of Epidemiology,https://www.sciencedirect.com/journal/annals-of-epidemiology,For-profit Society-Run,Elsevier,American College of Epidemiology,,Netherlands,Hybrid,3110,,Yes,No,Yes,0.979,Q2 (Epidemiology),150,No,1873-2585,1047-2797,1047-2797
Immunology,Transplant Immunology,Annals of Transplantation,https://annalsoftransplantation.com/,For-profit,International Scientific Information Inc.,,,USA,OA,1855,,Yes,No,No,0.484,Q2 (Transplantation),47,No,2329-0358,1425-9524,1425-9524
Immunology,Generalist/Classical Immunology,Annual Review of Immunology,https://www.annualreviews.org/journal/immunol,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,Hybrid,,,Yes,No,No,16.066,Q1 (Immunology; Immunology and Allergy),349,No,1545-3278,0732-0582,0732-0582
Immunology,Immunopathology,Annual Review of Pathology: Mechanisms of Disease,https://www.annualreviews.org/content/journals/pathmechdis,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,,,,Yes,No,No,12.06,Q1 (Medicine; Pathology and Forensic Medicine; Plant Science),162,No,1553-4014,1553-4006,1553-4006
Immunology,Virology,Annual Review of Virology,https://www.annualreviews.org/content/journals/virology,Non-profit,Annual Reviews,Annual Reviews,Non-profit,USA,,,,Yes,No,No,3.654,Q1 (Virology),79,No,2327-0578,2327-056X,2327-056X
Immunology,Immunopathology,Antimicrobial Resistance and Infection Control,https://aricjournal.biomedcentral.com/,For-profit Society-Run,Springer Nature (BioMed Central),International Conference for Prevention and Infection Control (ICPIC); Asia Pacific Society of Infection Control (APSIC); Infection Control Africa Network (ICAN),Society/Association,UK,OA,2412,,Yes,Yes,Yes,1.306,"Q1 (Infectious Diseases; Microbiology; Pharmacology; Public Health, Environmental and Occupational Health)",87,No,2047-2994,,2047-2994
Immunology,Virology,Antiviral Research,https://www.sciencedirect.com/journal/antiviral-research,For-profit Society-Run,Elsevier,International Society for Antiviral Research,Society/Association,Netherlands,Hybrid,3424,,Yes,No,Yes,1.353,Q1 (Pharmacology; Virology),162,No,1872-9096,0166-3542,0166-3542
Immunology,Virology,Antiviral Therapy,https://journals.sagepub.com/home/avta,For-profit,Sage Publishing,,,USA,OA,2653,,Yes,Yes,Yes,0.836,Q2 (Infectious Diseases; Pharmacology),96,No,2040-2058,1359-6535,1359-6535
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Applied Immunohistochemistry & Molecular Morphology,https://journals.lww.com/appliedimmunohist/pages/default.aspx,For-profit Society-Run,Wolters Kluwer (Lippincott),International Society for Immunohistochemisty and Molecular Morphology,Society/Association,Netherlands / USA,Hybrid,2633,,Yes,No,No,0.472,Q2 (Medical Laboratory Technology; Pathology and Forensic Medicine),83,No,1533-4058,1541-2016,1533-4058
Immunology,Immunotoxicology,Archives of Toxicology,https://link.springer.com/journal/204,For-profit,Springer Nature,,,Germany / UK,Hybrid,2519,,Yes,No,No,1.922,"Q1 (Health, Toxicology and Mutagenesis; Medicine; Toxicology)",159,No,1432-0738,0340-5761,0340-5761
Immunology,Virology,Archives of Virology,https://link.springer.com/journal/705,For-profit Society-Run,Springer Nature,International Union of Microbiological Societies; International Committee on Taxonomy of Viruses (ICTV),Society/Association,Germany / UK,Hybrid,3445,,Yes,No,Yes,0.642,Q2 (Medicine; Virology),141,No,1432-8798,0304-8608,0304-8608
Immunology,Autoimmunity,Autoimmunity,https://www.tandfonline.com/journals/iaut20,For-profit,Taylor & Francis Group,,,USA,Hybrid,2180,,Yes,Yes,Yes,1.035,Q2 (Immunology; Immunology and Allergy),87,No,1607-842X,0891-6934,0891-6934
Immunology,Autoimmunity,Autoimmunity Reviews,https://www.journals.elsevier.com/autoimmunity-reviews,For-profit,Elsevier,,,Netherlands,Hybrid,2689,,Yes,No,Yes,2.669,Q1 (Immunology; Immunology and Allergy),170,No,1873-0183,1568-9972,1568-9972
Immunology,Generalist/Classical Immunology,BMC Immunology,https://bmcimmunol.biomedcentral.com/,For-profit,Springer Nature,,,UK,OA,2353,,Yes,Yes,Yes,0.814,Q3 (Immunology),79,No,1471-2172,,1471-2172
Immunology,Immunopathology,BMC Infectious Diseases,https://bmcinfectdis.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2597,,Yes,Yes,Yes,0.983,Q1 (Infectious Diseases),143,No,1471-2334,,1471-2334
Immunology,"Immunogenetics, Molecular and Cellular Immunology",BMC Microbiology,https://bmcmicrobiol.biomedcentral.com/,For-profit,Springer Nature (BioMed Central),,,UK,OA,2475,,Yes,Yes,Yes,1.141,Q1 (Microbiology),157,No,1471-2180,,1471-2180
Immunology,Transplant Immunology,Bone Marrow Transplantation,https://www.nature.com/bmt/,For-profit Society-Run,Springer Nature,European Society for Blood and Marrow Transplant (EBMT),Society/Association,Germany / UK,Hybrid,1335,,Yes,No,Yes,1.704,Q1 (Hematology; Transplantation),154,No,1476-5365,0268-3369,0268-3369
Immunology,Neuroimmunology,"Brain, Behavior and Immunity",https://www.sciencedirect.com/journal/brain-behavior-and-immunity,For-profit Society-Run,Elsevier,Psychoneuroimmunology Research Society (PNIRS),Society/Association,Netherlands,Hybrid,2418,,Yes,No,Yes,2.689,Q1 (Behavioral Neuroscience; Endocrine and Autonomic Systems; Immunology),221,No,1090-2139,0889-1591,0889-1591
Immunology,Neuroimmunology,"Brain, Behavior and Immunity - Health",https://www.sciencedirect.com/journal/brain-behavior-and-immunity-health,For-profit Society-Run,Elsevier,Psychoneuroimmunology Research Society (PNIRS),Society/Association,Netherlands,OA,2509,,Yes,Yes,Yes,1.169,Q1 (Nephrology; Psychiatry and Mental Health),44,No,2666-3546,2666-3546,2666-3546
Immunology,Neuroimmunology,"Brain, Behavior and Immunity Integrative",https://www.sciencedirect.com/journal/brain-behavior-and-immunity-integrative,For-profit Society-Run,Elsevier,Psychoneuroimmunology Research Society (PNIRS),Society/Association,Netherlands,OA,2280,,No,Yes,No,,,,No,2949-8341,,
Immunology,Immunooncology,Cancer Immunology Research,https://aacrjournals.org/cancerimmunolres,Non-profit,American Association for Cancer Research (AACR),American Association for Cancer Research (AACR),Society/Association,USA,Hybrid,5701,,Yes,No,Yes,3.48,Q1 (Cancer Research; Immunology),157,No,2326-6074,2326-6066,2326-6066
Immunology,Immunooncology,"Cancer Immunology, Immunotherapy",https://link.springer.com/journal/262,For-profit,Springer Nature,,,Germany / UK,OA,3082,,Yes,Yes,Yes,1.805,Q1 (Cancer Research; Immunology; Immunology and Allergy; Medicine; Oncology),148,No,1432-0851,0340-7004,0340-7004
Immunology,Generalist/Classical Immunology,Cell Death & Disease,https://www.nature.com/cddis/,For-profit,Springer Nature,Associazione Differenziamento e Morte Cellulare,,Germany / UK,OA,4580,,Yes,Yes,Yes,3.291,Q1 (Cancer Research; Cell Biology; Cellular and Molecular Neuroscience; Immunology; Medicine),202,No,2041-4889,,2041-4889
Immunology,Immunopathology,Cell Host & Microbe,https://www.cell.com/cell-host-microbe,For-profit,Elsevier (Cell Press),,,USA,Hybrid,7803,,Yes,No,Yes,9.892,Q1 (Cancer Research; Immunology and Microbiology; Microbiology; Molecular Biology; Parasitology; Virology),270,No,1934-6069,1931-3128,1931-3128
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Cellular and Molecular Immunology,https://www.nature.com/cmi/,For-profit Society-Run,Springer Nature,Chinese Society for Immunology; University of Science and Technology of China,Society/Association,Germany / UK,Hybrid,3920,,Yes,No,Yes,7.021,Q1 (Immunology; Immunology and Allergy; Infectious Diseases; Medicine),153,No,2042-0226,1672-7681,1672-7681
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Cellular Immunology,https://www.sciencedirect.com/journal/cellular-immunology,For-profit,Elsevier,,,Netherlands,Hybrid,3150,,Yes,No,Yes,1.034,Q2 (Immunology),114,No,1090-2163,0008-8749,0008-8749
Immunology,Generalist/Classical Immunology,Central European Journal of Immunology,https://ceji.termedia.pl/Journal/Central_European_Journal_of_nbsp_Immunology-10,Non-profit,Polish Society of Experimental and Clinical Immunology,Polish Society of Experimental and Clinical Immunology,Society/Association,Poland,OA,692,,Yes,Yes,Yes,0.466,Q3 (Immunology; Immunology and Allergy),41,No,1644-4124,1426-3912,1426-3912
Immunology,Clinical Immunology,Clinical & Experimental Immunology,https://academic.oup.com/cei,University Press Society-Run,Oxford University Press (OUP),British Society for Immunology,Society/Association,UK,Hybrid,2255,,Yes,No,No,1.41,Q1 (Immunology; Immunology and Allergy),167,No,1365-2249,0009-9104,0009-9104
Immunology,Clinical Immunology,Clinical & Translational Immunology,https://onlinelibrary.wiley.com/journal/20500068,For-profit Society-Run,John Wiley & Sons,Australian and New Zealand Society for Immunology,Society/Association,Australia,OA,2640,,Yes,Yes,Yes,1.312,Q1 (Nursing),64,No,2050-0068,2050-0068,2050-0068
Immunology,Allergy and Hypersensitivity,Clinical and Experimental Allergy,https://onlinelibrary.wiley.com/journal/13652222,For-profit Society-Run,John Wiley & Sons,British Society for Allergy & Clinical Immunology,Society/Association,USA,Hybrid,3281,,Yes,No,No,1.35,Q2 (Immunology; Immunology and Allergy),182,No,1365-2222,0954-7894,0954-7894
Immunology,Epidemiology,Clinical Epidemiology,https://www.tandfonline.com/journals/dcle20,For-profit,Taylor & Francis Group,,,UK,OA,3040,,Yes,Yes,Yes,1.663,Q1 (Epidemiology),92,No,1179-1349,,1179-1349
Immunology,Clinical Immunology,Clinical Immunology,https://www.sciencedirect.com/journal/clinical-immunology,For-profit Society-Run,Elsevier,Clinical Immunology Society,Society/Association,USA,Hybrid,3361,,Yes,No,Yes,1.317,Q2 (Immunology; Immunology and Allergy),151,No,1521-7035,1521-6616,1521-6616
Immunology,Immunopathology,Clinical Infectious Diseases,https://academic.oup.com/cid?login=true,University Press,Oxford University Press (OUP),,,UK,Hybrid,4172,,Yes,No,Yes,2.891,Q1 (Infectious Diseases; Microbiology),414,No,1537-6591,1058-4838,1058-4838
Immunology,Immunopathology,Clinical Microbiology and Infection,https://www.clinicalmicrobiologyandinfection.org/,For-profit Society-Run,Elsevier,European Society of Clinical Microbiology and Infectious Diseases,Society/Association,Netherlands,Hybrid,2793,,Yes,No,Yes,2.658,Q1 (Infectious Diseases; Medicine; Microbiology),219,No,1469-0691,1198-743X,1198-743X
Immunology,Immunopathology,Clinical Microbiology Reviews,https://journals.asm.org/journal/cmr,Non-profit,American Society for Microbiology (ASM),,,USA,Hybrid,3013,,Yes,No,No,6.584,"Q1 (Epidemiology; Immunology and Microbiology; Infectious Diseases; Microbiology; Public Health, Environmental and Occupational Health)",358,No,1098-6618,0893-8512,0893-8512
Immunology,Allergy and Hypersensitivity,Clinical Reviews in Allergy and Immunology,https://link.springer.com/journal/12016,For-profit,Springer Nature,,,Germany / UK,Hybrid,3606,,Yes,No,No,3.286,Q1 (Immunology and Allergy; Medicine),116,No,1559-0267,1080-0549,1080-0549
Immunology,Transplant Immunology,Clinical Transplantation,https://onlinelibrary.wiley.com/journal/13990012,For-profit,John Wiley & Sons,,,USA,Hybrid,3160,,Yes,No,No,0.676,Q2 (Transplantation),95,No,1399-0012,0902-0063,0902-0063
Immunology,Immunopathology,"Comparative Immunology, Microbiology and Infectious Diseases",https://www.sciencedirect.com/journal/comparative-immunology-microbiology-and-infectious-diseases,For-profit,Elsevier,,,Netherlands,Hybrid,2780,,Yes,No,No,0.596,Q1 (Veterinary),72,No,1878-1667,0147-9571,0147-9571
Immunology,Parasitology,Comparative Parasitology,https://bioone.org/journals/comparative-parasitology,Non-profit,The Helminthological Society of Washington,The Helminthological Society of Washington,Society/Association,USA,,,,Yes,No,No,0.267,"Q3 (Ecology, Evolution, Behavior and Systematics)",35,No,,1525-2647,1525-2647
Immunology,Generalist/Classical Immunology,Critical Reviews in Immunology,https://www.begellhouse.com/journals/critical-reviews-in-immunology.html,For-profit,Begell House,,,USA,,,,Yes,No,No,0.558,Q3 (Immunology; Immunology and Allergy),91,No,,1040-8401,1040-8401
Immunology,Immunopathology,Critical Reviews in Microbiology,https://www.tandfonline.com/journals/imby20,For-profit,Taylor & Francis Group,,,UK,Hybrid,2101,,Yes,No,No,1.831,Q1 (Applied Microbiology and Biotechnology; Medicine; Microbiology),124,No,1549-7828,1040-841X,1040-841X
Immunology,Immunopathology,Current Fungal Infection Reports,https://link.springer.com/journal/12281,For-profit,Springer Nature,,,Germany / UK,Hybrid,2564,,Yes,No,No,0.735,Q2 (Infectious Diseases),39,No,1936-377X,1936-3761,1936-3761
Immunology,Virology,Current HIV/AIDS Reports,https://link.springer.com/journal/11904,For-profit,Springer Nature,,,Germany / UK,Hybrid,3315,,Yes,No,No,1.569,Q1 (Infectious Diseases; Virology),83,No,1548-3576,1548-3568,1548-3568
Immunology,Allergy and Hypersensitivity,Current Opinion in Allergy and Clinical Immunology,https://journals.lww.com/co-allergy/pages/default.aspx,For-profit,Wolters Kluwer (Lippincott),,,Netherlands / USA,Hybrid,2842,,Yes,No,No,0.798,Q2 (Immunology and Allergy),104,No,1473-6322,1528-4050,1473-6322
Immunology,Virology,Current Opinion in HIV AIDS,https://journals.lww.com/co-hivandaids/pages/default.aspx,For-profit,Wolters Kluwer (Lippincott),,,Netherlands / USA,Hybrid,3663,,Yes,No,No,1.331,Q1 (Hematology; Infectious Diseases; Oncology; Virology),87,No,1746-6318,1746-630X,1746-630X
Immunology,Generalist/Classical Immunology,Current Opinion in Immunology,https://www.sciencedirect.com/journal/current-opinion-in-immunology,For-profit,Elsevier,,,Netherlands,Hybrid,3523,,Yes,No,No,3.01,Q1 (Immunology; Immunology and Allergy),218,No,1879-0372,0952-7915,0952-7915
Immunology,Immunopathology,Current Opinion in Infectious Diseases,https://journals.lww.com/co-infectiousdiseases/pages/default.aspx,For-profit,Wolters Kluwer (Lippincott),,,Netherlands / USA,Hybrid,3632,,Yes,No,No,1.309,Q1 (Infectious Diseases; Microbiology),127,No,1473-6527,0951-7375,0951-7375
Immunology,Immunopathology,Current Opinion in Microbiology,https://www.sciencedirect.com/journal/current-opinion-in-microbiology,For-profit,Elsevier,,,Netherlands,Hybrid,2176,,Yes,No,Yes,2.802,Q1 (Infectious Diseases; Microbiology),217,No,1879-0364,1369-5274,1369-5274
Immunology,Transplant Immunology,Current Opinion in Organ Transplantation,https://journals.lww.com/co-transplantation/pages/default.aspx,For-profit,Wolters Kluwer (Lippincott),,,Netherlands / USA,,,,Yes,No,No,0.857,Q2 (Immunology and Allergy; Transplantation),66,No,1531-7013,1087-2418,1087-2418
Immunology,Virology,Current Opinion in Virology,https://www.sciencedirect.com/journal/current-opinion-in-virology,For-profit,Elsevier,,,Netherlands,Hybrid,2819,,Yes,No,Yes,2.217,Q1 (Virology),109,No,1879-6265,1879-6257,1879-6257
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Current Topics in Microbiology and Immunology,https://link.springer.com/series/82,For-profit,Springer Nature,,,Germany / UK,,,,No,No,No,,,,No,2196-9965,0070-217X,0070-217X
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Cytokine,https://www.journals.elsevier.com/cytokine,For-profit,Elsevier,,,Netherlands,Hybrid,3081,,Yes,No,No,1.083,Q1 (Hematology),147,No,1096-0023,1043-4666,1043-4666
Immunology,"Immunogenetics, Molecular and Cellular Immunology",Cytokine & Growth Factor Reviews,https://www.journals.elsevier.com/cytokine-and-growth-factor-reviews,For-profit,Elsevier,,,Netherlands,Hybrid,2600,,Yes,No,No,3.297,"Q1 (Biochemistry, Genetics and Molecular Biology; Endocrinology, Diabetes and Metabolism; Immunology; Immunology and Allergy)",193,No,1879-0305,1359-6101,1359-6101
Immunology,Generalist/Classical Immunology,Developmental & Comparative Immunology,https://www.sciencedirect.com/journal/developmental-and-comparative-immunology,For-profit Society-Run,Elsevier,International Society of Developmental and Comparative Immunology,Society/Association,Netherlands,Hybrid,3859,,Yes,No,Yes,0.545,Q2 (Aquatic Science),141,No,1879-0089,0145-305X,0145-305X
Immunology,Immunopathology,Diagnostic Microbiology and Infectious Disease,https://www.sciencedirect.com/journal/diagnostic-microbiology-and-infectious-disease,For-profit,Elsevier,,,Netherlands,Hybrid,2833,,Yes,No,Yes,0.553,Q2 (Medicine),111,No,1879-0070,0732-8893,0732-8893
Immunology,Immunopathology,Disease Models and Mechanisms,https://journals.biologists.com/dmm,Non-profit,The Company of Biologists,,,UK,OA,3555,DMM Disease Models and Mechanisms,With alternative journal name,Yes,Yes,1.306,"Q1 (Biochemistry, Genetics and Molecular Biology; Immunology and Microbiology; Medicine; Neuroscience)",120,No,1754-8411,1754-8403,1754-8403
Immunology,Immunopathology,Drug Resistance Updates,https://www.journals.elsevier.com/drug-resistance-updates,For-profit,Elsevier,,,Netherlands,Hybrid,3755,,Yes,No,No,5.279,Q1 (Cancer Research; Infectious Diseases; Oncology; Pharmacology),148,No,1532-2084,1368-7646,1368-7646
Immunology,Immunopathology,Emerging Infectious Diseases,https://wwwnc.cdc.gov/eid/,Non-profit,Centers for Disease Control and Prevention,,,USA,OA diamond,0,,Yes,Yes,No,2.034,Q1 (Epidemiology; Infectious Diseases; Microbiology),287,No,1080-6059,1080-6040,1080-6040
Immunology,Immunopathology,Emerging Microbes and Infections,https://www.tandfonline.com/journals/temi20,For-profit,Taylor & Francis Group,Shanghai Shangyixun Cultural Communication Co,,UK,OA,2853,,Yes,Yes,Yes,2.269,Q1 (Drug Discovery; Epidemiology; Immunology; Infectious Diseases; Medicine; Microbiology; Parasitology; Virology),115,No,2222-1751,,2222-1751
Immunology,Epidemiology,Epidemics,https://www.sciencedirect.com/journal/epidemics,For-profit,Elsevier,,,Netherlands,OA,1903,,Yes,Yes,Yes,1.006,"Q1 (Infectious Diseases; Parasitology; Public Health, Environmental and Occupational Health)",60,No,1878-0067,1755-4365,1878-0067
Immunology,Epidemiology,Epidemiologic Reviews,https://academic.oup.com/epirev?login=false,University Press,Oxford University Press (OUP),,,UK,Hybrid,2412,,Yes,No,No,1.866,Q1 (Epidemiology; Medicine),126,No,1478-6729,0193-936X,0193-936X
Immunology,Epidemiology,Epidemiology,https://journals.lww.com/epidem/Pages/default.aspx,For-profit,Wolters Kluwer,,,Netherlands,Hybrid,4303,,Yes,No,Yes,1.406,Q1 (Epidemiology),209,No,1531-5487,1044-3983,1044-3983
Immunology,Epidemiology,Epidemiology and Infection,https://www.cambridge.org/core/journals/epidemiology-and-infection,University Press,Cambridge University Press (CUP),,,UK,OA,2715,,Yes,Yes,Yes,0.821,Q2 (Epidemiology; Infectious Diseases),133,No,1469-4409,0950-2688,0950-2688
Immunology,Epidemiology,Epidemiology and Psychiatric Sciences,https://www.cambridge.org/core/journals/epidemiology-and-psychiatric-sciences,University Press,Cambridge University Press (CUP),,,UK,OA,2465,,Yes,Yes,Yes,2.051,"Q1 (Epidemiology; Psychiatry and Mental Health; Public Health, Environmental and Occupational Health)",89,No,2045-7979,2045-7960,2045-7960
Immunology,"Immunogenetics, Molecular and Cellular Immunology",European Cytokine Network,https://www.jle.com/en/revues/ecn/revue.phtml,For-profit,John Libbey Eurotext,,,France,,,,Yes,No,No,0.491,Q3 (Clinical Biochemistry; Immunology; Immunology and Allergy),73,No,1952-4005,1148-5493,1148-5493
Immunology,Immunopathology,European Journal of Clinical Microbiology and Infectious Diseases,https://link.springer.com/journal/10096,For-profit,Springer Nature,,,Germany / UK,Hybrid,4446,,Yes,No,Yes,0.998,Q1 (Infectious Diseases; Medicine),133,No,1435-4373,0934-9723,0934-9723
Immunology,Epidemiology,European Journal of Epidemiology,https://link.springer.com/journal/10654,For-profit,Springer Nature,,,Germany / UK,Hybrid,4234,,Yes,No,Yes,2.522,Q1 (Epidemiology),153,No,1573-7284,0393-2990,0393-2990
Immunology,Generalist/Classical Immunology,European Journal of Immunology,https://onlinelibrary.wiley.com/journal/15214141,For-profit Society-Run,John Wiley & Sons,European Federation of Immunological Societies,Society/Association,USA,Hybrid,3920,,Yes,No,Yes,1.666,Q1 (Immunology; Immunology and Allergy),235,No,1521-4141,0014-2980,0014-2980
Immunology,Inflammation,European Journal of Inflammation,https://journals.sagepub.com/home/ejia,For-profit,Sage Publishing,,,USA,OA,1444,,Yes,Yes,No,0.3,Q4 (Immunology; Immunology and Allergy),27,No,2058-7392,1721-727X,1721-727X
Immunology,Epidemiology,Eurosurveillance,https://www.eurosurveillance.org/,Non-profit,European Union,European Union,University/Government,EU,OA diamond,0,,Yes,Yes,No,2.81,"Q1 (Epidemiology; Infectious Diseases; Medicine; Microbiology; Public Health, Environmental and Occupational Health; Virology)",143,No,1560-7917,1025-496X,1025-496X
